100,91.427438,89.307633,0.636249,0.585312
150,91.003885,89.994951,0.621207,0.590897
200,91.238426,90.244465,0.630924,0.612155
250,90.477143,88.728356,0.613837,0.562545
300,90.790061,89.046353,0.61557,0.577007
350,90.416468,89.957525,0.600135,0.59143
400,90.138021,89.829478,0.596966,0.584004
450,90.604103,89.851406,0.61206,0.588621
500,90.284891,89.300774,0.599406,0.580539
