100,91.021356,88.759186,0.619836,0.569224
150,90.442919,89.327418,0.606645,0.564549
200,91.078887,89.768666,0.615438,0.57807
250,89.967803,89.657818,0.584243,0.576736
300,89.975796,89.929919,0.596934,0.586581
350,90.51285,89.653679,0.609592,0.586917
400,90.396859,89.55153,0.608075,0.575658
450,90.461099,90.010632,0.6084,0.592507
500,90.258182,89.407699,0.598856,0.578346
