101, 1, 0.9, 0.5, 0.3, 0.4, 0.3, 0.1
101, 0, 0.1, 0.4, 0.6, 0.3, 0.3, 0.4 
101, 0, 0, 0.1, 0.1, 0.3, 0.4, 0.5
